Name,VowelDur,ClosureDur,F1offset,F1steady,F2offset,F2steady,F3offset,F3steady,F4offset,F4steady,F5offset,F5steady,f0offset,f0steady,f0TransitionDur,F1TransitionDur,OtherFsTransitionDur,F1Closure,f0Closure,ClosureVoicingDur
489_m2_d_iy,0.205,0.13412364930048173,157.0130233865546,200.2703587350891,800,1150,1750,2400,3300,3300,3850,3850,100.7023665205627,106.88052398691642,0.055,0.055,0.04,150,90,0.13412364930048173
490_f1_d_uw,0.205,0.059917302488929514,322.6651684925525,169.33663308922277,800,1150,1750,2400,3300,3300,3850,3850,204.01965320000298,205.3605356566669,0.055,0.055,0.04,150,90,0.010694180869462996
491_m1_b_aa,0.205,0.14849263059081852,390.3609786041825,462.2837678588786,800,1150,1750,2400,3300,3300,3850,3850,99.55086082158101,107.22747106814806,0.055,0.055,0.04,150,90,0.12032484177128472
492_m2_b_iy,0.205,0.1389205254603943,274.8640211786775,287.21352273456085,800,1150,1750,2400,3300,3300,3850,3850,123.59796133204014,77.98843847241199,0.055,0.055,0.04,150,90,0.09731475043984975
493_m1_d_ow,0.205,0.08224372794843607,325.8186603705123,538.8058550319097,800,1150,1750,2400,3300,3300,3850,3850,109.52677220042696,118.40887864492838,0.055,0.055,0.04,150,90,0.05714516872521135
494_m2_d_ah,0.205,0.16415082840830011,224.6503448868134,536.7943625538401,800,1150,1750,2400,3300,3300,3850,3850,89.76174948835674,93.88233932289067,0.055,0.055,0.04,150,90,0.1285523072284131
495_f1_g_aa,0.205,0.05030458507504191,640.5481464724008,871.5396989414978,800,1150,1750,2400,3300,3300,3850,3850,143.9930389949665,170.2859665307652,0.055,0.055,0.04,150,90,0.03913621059133483
496_m2_d_uw,0.205,0.19161493624366793,224.7100972774626,272.19775834772344,800,1150,1750,2400,3300,3300,3850,3850,97.37970508746936,112.58827338490957,0.055,0.055,0.04,150,90,0.06167624076597064
497_f1_b_uw,0.205,0.07548768823228479,339.34860670449865,347.0942592502561,800,1150,1750,2400,3300,3300,3850,3850,167.57324513612696,191.12974111647623,0.055,0.055,0.04,150,90,0.019554038410704484
498_m1_d_uw,0.205,0.14431326539376538,269.9121494852443,296.54058583545236,800,1150,1750,2400,3300,3300,3850,3850,80.7843177913891,89.77228626515851,0.055,0.055,0.04,150,90,0.10985024901820356
499_f1_b_iy,0.205,0.11328424902968584,245.9887087224363,237.29704034286732,800,1150,1750,2400,3300,3300,3850,3850,217.8986978416294,193.91246773935475,0.055,0.055,0.04,150,90,0.059256729590297166
500_f1_t_iy,0.205,0.05130424376994326,398.73649323267705,516.8403124541704,800,1150,1750,2400,3300,3300,3850,3850,182.26872694143657,162.58065571391998,0.055,0.055,0.04,150,90,0.024109872689537445
501_m1_t_iy,0.205,0.10905813792779344,387.4437529255917,332.64233404625054,800,1150,1750,2400,3300,3300,3850,3850,83.15651148210597,132.03470967692743,0.055,0.055,0.04,150,90,0.04605972235737323
502_f1_p_eh,0.205,0.10070210249563286,333.904001924462,712.3964466568407,800,1150,1750,2400,3300,3300,3850,3850,216.85770970994403,206.37122219591265,0.055,0.055,0.04,150,90,0.038587205479869664
503_f1_k_ow,0.205,0.11455414221709237,458.0830408949233,463.4423442198335,800,1150,1750,2400,3300,3300,3850,3850,162.67770475917123,220.05397689876378,0.055,0.055,0.04,150,90,0
504_m1_p_iy,0.205,0.12909477663600533,130.45314617982672,440.8538071019121,800,1150,1750,2400,3300,3300,3850,3850,85.68955305555264,99.22437667868152,0.055,0.055,0.04,150,90,4.328289671403501e-05
505_f1_k_eh,0.205,0.09386250712286284,65.37232260566947,519.5362717620525,800,1150,1750,2400,3300,3300,3850,3850,190.31198407243917,214.60075019163668,0.055,0.055,0.04,150,90,0.010534989726067243
506_m1_p_eh,0.205,0.11245203103087446,181.95480792993285,511.04493318104323,800,1150,1750,2400,3300,3300,3850,3850,87.96377792455597,89.85514903052876,0.055,0.055,0.04,150,90,0.0571640938643237
507_f1_k_iy,0.205,0.0637380267855894,94.33266460220878,461.9461707413062,800,1150,1750,2400,3300,3300,3850,3850,195.29323951819086,208.91642481214296,0.055,0.055,0.04,150,90,0.03047353426744382
508_f1_k_aa,0.205,0.09379504542094694,897.5771234744191,959.4486130792545,800,1150,1750,2400,3300,3300,3850,3850,148.4375784322419,213.01488941014966,0.055,0.055,0.04,150,90,0
509_m2_p_aa,0.205,0.12475094002761175,526.9705763359516,581.7446399535795,800,1150,1750,2400,3300,3300,3850,3850,142.32093346186,142.41099816145118,0.055,0.055,0.04,150,90,0
510_m1_k_eh,0.205,0.10121149939723115,485.76729794390553,346.26417040456874,800,1150,1750,2400,3300,3300,3850,3850,129.73503190038466,129.6467774674082,0.055,0.055,0.04,150,90,0.0073782773713694134
511_f1_t_ah,0.205,0.13319526408375817,862.0664826761642,901.8630511651745,800,1150,1750,2400,3300,3300,3850,3850,202.23262860544872,222.22239204445725,0.055,0.055,0.04,150,90,0.03323807857862584
512_f1_k_uw,0.205,0.07899199176293173,163.6805923631102,361.73331908546606,800,1150,1750,2400,3300,3300,3850,3850,170.60878062810974,231.37238652559444,0.055,0.055,0.04,150,90,0
513_m1_t_aa,0.205,0.0915203668672574,593.7416259301126,603.6655696731348,800,1150,1750,2400,3300,3300,3850,3850,76.29460857358356,143.97420779242398,0.055,0.055,0.04,150,90,0.006037583592484942
514_f1_k_ah,0.205,0.07678567770631149,448.496498769525,854.3824660405896,800,1150,1750,2400,3300,3300,3850,3850,198.04746709040128,220.280215325516,0.055,0.055,0.04,150,90,0.026859649183126742
515_f1_p_eh,0.205,0.10087800979365906,479.293260782977,714.640917801373,800,1150,1750,2400,3300,3300,3850,3850,175.92531740334002,200.67913392754966,0.055,0.055,0.04,150,90,0.05174361423860562
516_m1_k_uw,0.205,0.11072763544523931,95.7358478758481,479.12131411506437,800,1150,1750,2400,3300,3300,3850,3850,128.93615730993963,137.3355252761308,0.055,0.055,0.04,150,90,0.009042097684762485
517_m1_t_ow,0.205,0.0894664533604002,623.1374910562105,440.802615554451,800,1150,1750,2400,3300,3300,3850,3850,91.02684315867471,124.67240616943677,0.055,0.055,0.04,150,90,0
518_m1_k_eh,0.205,0.10502649661075214,208.50729290663932,668.8486695987533,800,1150,1750,2400,3300,3300,3850,3850,82.24943040482536,86.50642406489705,0.055,0.055,0.04,150,90,0.057024993769250666
519_m2_t_uw,0.205,0.10803591155925245,1478.3320690960322,357.9157910901836,800,1150,1750,2400,3300,3300,3850,3850,134.72074743970956,106.10325599145798,0.055,0.055,0.04,150,90,0
520_m2_p_aa,0.205,0.10772353402918194,476.5905075054237,802.7943474714718,800,1150,1750,2400,3300,3300,3850,3850,94.40221885100279,110.90307356713473,0.055,0.055,0.04,150,90,0
521_m2_p_ow,0.205,0.10269928808381557,447.4843719737722,521.9668444663223,800,1150,1750,2400,3300,3300,3850,3850,135.84046389260055,136.05275115545038,0.055,0.055,0.04,150,90,0.058598186322413
522_m1_k_ow,0.205,0.1243440948442061,719.1474157522679,407.79065672509773,800,1150,1750,2400,3300,3300,3850,3850,76.81586492306408,138.0927188202705,0.055,0.055,0.04,150,90,0.003624216184348966
523_f1_k_aa,0.205,0.0918525060765886,786.709010214938,936.6799913190591,800,1150,1750,2400,3300,3300,3850,3850,186.4686483053614,157.52112107684957,0.055,0.055,0.04,150,90,0
524_m1_p_eh,0.205,0.12930645596357546,588.615085961119,639.2511327235682,800,1150,1750,2400,3300,3300,3850,3850,100.75367841248578,135.68578816893043,0.055,0.055,0.04,150,90,0.011244083403104298
525_m1_k_ow,0.205,0.07469406864696332,242.84177398525412,540.0953268031074,800,1150,1750,2400,3300,3300,3850,3850,67.37260464135852,116.93143971662732,0.055,0.055,0.04,150,90,0
526_f1_t_ah,0.205,0.09428851966018527,340.42149387900486,964.7661946939804,800,1150,1750,2400,3300,3300,3850,3850,150.26988951219715,158.31987414346003,0.055,0.055,0.04,150,90,0.025839534823725717
527_m2_t_iy,0.205,0.1248874222622249,-37.74687329256935,424.64900832313856,800,1150,1750,2400,3300,3300,3850,3850,99.42180280491684,142.7280175262445,0.055,0.055,0.04,150,90,0.07304777106056004
528_f1_p_ow,0.205,0.09542277448803765,233.04109494749292,496.49527094120447,800,1150,1750,2400,3300,3300,3850,3850,205.47677958206347,222.75985766606902,0.055,0.055,0.04,150,90,0
529_m1_k_uw,0.205,0.09566045728700456,-78.33937838623461,319.1079258274347,800,1150,1750,2400,3300,3300,3850,3850,136.87884956713006,76.88065045954441,0.055,0.055,0.04,150,90,0.02577053761861028
530_f1_t_ow,0.205,0.11157556058966124,184.37390213049594,544.1019861716959,800,1150,1750,2400,3300,3300,3850,3850,164.81932169327393,186.73832220402252,0.055,0.055,0.04,150,90,0.04959811185803346
531_m1_p_iy,0.205,0.12210833708583572,170.5037428046051,103.44497644946497,800,1150,1750,2400,3300,3300,3850,3850,132.03599848083596,91.51799147799755,0.055,0.055,0.04,150,90,0.07729267504666715
532_m2_k_iy,0.205,0.1097721975464814,358.4501208125521,296.8943216396061,800,1150,1750,2400,3300,3300,3850,3850,132.0063145140247,87.82770609351968,0.055,0.055,0.04,150,90,0.07081222725763447
533_m2_t_eh,0.205,0.11285507687043794,196.4188688538277,440.37776018032366,800,1150,1750,2400,3300,3300,3850,3850,112.70659008443772,135.03272224006895,0.055,0.055,0.04,150,90,0.04272294171854591
534_m2_p_eh,0.205,0.16299270813176073,686.9887942242079,721.3178204605885,800,1150,1750,2400,3300,3300,3850,3850,136.44319317489376,119.46919080937946,0.055,0.055,0.04,150,90,0
535_m2_p_eh,0.205,0.13138295029178224,355.18316138628643,445.49309192111207,800,1150,1750,2400,3300,3300,3850,3850,116.56006507614913,80.56827195931399,0.055,0.055,0.04,150,90,0
536_f1_k_ah,0.205,0.09176848002231548,390.69116356441117,771.1986208183234,800,1150,1750,2400,3300,3300,3850,3850,149.10489861616236,162.48148124826943,0.055,0.055,0.04,150,90,0.04238897653334916
537_f1_t_ah,0.205,0.1334584917015024,419.93498887285244,730.0617607568605,800,1150,1750,2400,3300,3300,3850,3850,144.9120826179001,178.6392797390273,0.055,0.055,0.04,150,90,0.005015595923685244
538_f1_p_iy,0.205,0.08022100645633687,584.0730958186535,424.1140580237156,800,1150,1750,2400,3300,3300,3850,3850,173.7041654906809,204.37866212299497,0.055,0.055,0.04,150,90,0.021761860486130484
539_m1_t_eh,0.205,0.11863524193378602,405.70136148876185,389.306085065726,800,1150,1750,2400,3300,3300,3850,3850,82.79211456994197,119.7359390977823,0.055,0.055,0.04,150,90,0
540_m1_k_eh,0.205,0.13711574021956077,383.76794127779056,437.32135167991703,800,1150,1750,2400,3300,3300,3850,3850,124.51582685688409,94.25584318676178,0.055,0.055,0.04,150,90,0.013687807414224457
541_m2_p_ah,0.205,0.15132715310333378,338.2624323999226,683.6118207439405,800,1150,1750,2400,3300,3300,3850,3850,114.59426264950875,141.6602206299676,0.055,0.055,0.04,150,90,0
542_m1_t_ow,0.205,0.10458808304057039,1156.2309501243226,604.402904628142,800,1150,1750,2400,3300,3300,3850,3850,95.90689145726718,103.5648111099047,0.055,0.055,0.04,150,90,0.028698434419038986
543_f1_t_aa,0.205,0.09538606449552246,-41.1045524989718,865.5916546101938,800,1150,1750,2400,3300,3300,3850,3850,183.36501745527548,161.2497742017976,0.055,0.055,0.04,150,90,0.022289978473752685
544_m1_t_ah,0.205,0.12540832822500225,254.60307127256974,562.2326350797537,800,1150,1750,2400,3300,3300,3850,3850,134.50224737836766,152.56812184230915,0.055,0.055,0.04,150,90,0
545_m1_t_uw,0.205,0.0931256287558673,31.334973727083195,331.0374752691695,800,1150,1750,2400,3300,3300,3850,3850,97.67595089272746,153.23507783499514,0.055,0.055,0.04,150,90,0.07715889268716569
546_f1_p_iy,0.205,0.07895725384246025,564.7079421796841,204.0822727688352,800,1150,1750,2400,3300,3300,3850,3850,203.6449061108241,178.2127618108332,0.055,0.055,0.04,150,90,0.05267868614085613
547_m1_p_ah,0.205,0.12883399527943554,431.08521959650034,649.1056895793624,800,1150,1750,2400,3300,3300,3850,3850,114.86761289336889,153.87842964272295,0.055,0.055,0.04,150,90,0.03198947182517437
548_m2_k_aa,0.205,0.1190737671694552,709.0438764418022,808.8103759962237,800,1150,1750,2400,3300,3300,3850,3850,63.80275833138556,105.850610037492,0.055,0.055,0.04,150,90,0.041339370860207746
549_m2_p_ow,0.205,0.1066754745748592,568.9324122088383,477.3651694281705,800,1150,1750,2400,3300,3300,3850,3850,121.97275813471654,105.27703440837388,0.055,0.055,0.04,150,90,0.024881746265469327
550_m1_k_eh,0.205,0.10449318116283471,441.7595178649328,439.56932644970084,800,1150,1750,2400,3300,3300,3850,3850,87.73818791402071,82.29936825847449,0.055,0.055,0.04,150,90,0
551_f1_p_ah,0.205,0.08043711457372424,340.93183820893626,852.5120731082919,800,1150,1750,2400,3300,3300,3850,3850,197.4270912747705,220.67660047931926,0.055,0.055,0.04,150,90,0.015503723447663459
552_f1_p_iy,0.205,0.06715534654476242,215.5365899696478,413.7494986528666,800,1150,1750,2400,3300,3300,3850,3850,240.08948486461506,210.04542276061483,0.055,0.055,0.04,150,90,0.026016906612545687
553_m2_p_uw,0.205,0.09033503713124756,234.10754562257128,233.49415735784487,800,1150,1750,2400,3300,3300,3850,3850,67.86996196090323,138.64745272433203,0.055,0.055,0.04,150,90,0.0279604375124212
554_m1_p_aa,0.205,0.09975578683911346,732.7385724919916,821.371434926644,800,1150,1750,2400,3300,3300,3850,3850,81.14972014511287,89.57859618900034,0.055,0.055,0.04,150,90,0
555_m1_p_aa,0.205,0.09990516360272983,313.15183616422627,493.16999593391233,800,1150,1750,2400,3300,3300,3850,3850,125.46416305704466,145.09595284789236,0.055,0.055,0.04,150,90,0
556_m1_p_ow,0.205,0.11012217745655421,94.44316746384555,519.2674441038662,800,1150,1750,2400,3300,3300,3850,3850,123.46658923655662,129.96012047139618,0.055,0.055,0.04,150,90,0.08618666436962336
557_m1_p_uw,0.205,0.13683045274934152,39.7363722491489,179.05253198114906,800,1150,1750,2400,3300,3300,3850,3850,96.8688418918631,137.70018621521174,0.055,0.055,0.04,150,90,0.03787100328392274
558_m1_t_ow,0.205,0.08556323530497367,116.5842443394398,495.3597791775438,800,1150,1750,2400,3300,3300,3850,3850,71.63701867140503,128.56973838677976,0.055,0.055,0.04,150,90,0.016377774667477377
559_m1_p_eh,0.205,0.15544771125421952,514.8009599007248,576.3619892552015,800,1150,1750,2400,3300,3300,3850,3850,78.86977940870486,138.41115467479403,0.055,0.055,0.04,150,90,0
560_f1_p_eh,0.205,0.11786971369906868,504.92977752243917,585.7106883364152,800,1150,1750,2400,3300,3300,3850,3850,177.1689441319965,208.15433488560495,0.055,0.055,0.04,150,90,0.028316652264297845
561_m1_k_ah,0.205,0.16052567685761368,81.51322164381003,434.34280979703954,800,1150,1750,2400,3300,3300,3850,3850,109.82821858617672,78.05679997601267,0.055,0.055,0.04,150,90,0.02522573747368414
562_m1_k_aa,0.205,0.11876395807735692,434.8705311413546,721.2623683106322,800,1150,1750,2400,3300,3300,3850,3850,120.50150599253949,141.995462984001,0.055,0.055,0.04,150,90,0.07287381028584636
563_m2_p_ow,0.205,0.08756132407168574,196.4578916241354,603.1121895119231,800,1150,1750,2400,3300,3300,3850,3850,139.08143511745808,129.26692489428697,0.055,0.055,0.04,150,90,0.027476348258498588
564_m2_t_eh,0.205,0.14263795826500225,593.7319124537489,643.2849341688657,800,1150,1750,2400,3300,3300,3850,3850,116.36100897794724,99.3304429389975,0.055,0.055,0.04,150,90,0.014520641301149474
565_f1_t_uw,0.205,0.0823684316902824,245.76201677081966,485.0584466252041,800,1150,1750,2400,3300,3300,3850,3850,221.18085295008356,221.09610278205483,0.055,0.055,0.04,150,90,0
566_m1_k_aa,0.205,0.12350092022430514,651.139338486391,522.3530264565218,800,1150,1750,2400,3300,3300,3850,3850,128.1847191414164,89.45932469160948,0.055,0.055,0.04,150,90,0.024881478033124953
567_m1_t_uw,0.205,0.10820336688440021,26.863427937908256,445.824009495445,800,1150,1750,2400,3300,3300,3850,3850,87.2597567073775,143.50037272759425,0.055,0.055,0.04,150,90,0.058644531724755276
568_m2_p_uw,0.205,0.10563158184636216,506.52502868239213,139.4655826083815,800,1150,1750,2400,3300,3300,3850,3850,75.36815921685464,111.7171999730365,0.055,0.055,0.04,150,90,0.07037878115858578
569_f1_k_ow,0.205,0.059993095875960634,232.45788261360153,583.5605416302636,800,1150,1750,2400,3300,3300,3850,3850,226.28844279293878,213.83739699107466,0.055,0.055,0.04,150,90,0.008047362544563293
570_m2_p_ah,0.205,0.11969551252820095,529.1244229888437,757.7708555678557,800,1150,1750,2400,3300,3300,3850,3850,133.55014166088836,109.18961127216272,0.055,0.055,0.04,150,90,0.018564121507630822
571_m1_t_ah,0.205,0.1399730506910077,210.7473936539592,503.80954172546507,800,1150,1750,2400,3300,3300,3850,3850,71.4347372677167,78.09876249314513,0.055,0.055,0.04,150,90,0.01540596617852745
572_f1_t_ah,0.205,0.1144200389135242,363.015833416623,904.7795188036878,800,1150,1750,2400,3300,3300,3850,3850,158.99964072314955,170.68976381373614,0.055,0.055,0.04,150,90,0.004916958442758551
573_f1_t_uw,0.205,0.09202541188039817,471.01801880403593,521.4466728712964,800,1150,1750,2400,3300,3300,3850,3850,206.51565220722347,173.38951927706754,0.055,0.055,0.04,150,90,0.05233184503110443
574_f1_p_aa,0.205,0.09825544572900667,448.7234028433519,1036.0372888094225,800,1150,1750,2400,3300,3300,3850,3850,176.4164749184239,159.02387332178876,0.055,0.055,0.04,150,90,0.03131037804011528
575_m1_k_uw,0.205,0.10192215878495145,154.7856184878935,338.0814884958262,800,1150,1750,2400,3300,3300,3850,3850,116.37923637796996,93.74196563229488,0.055,0.055,0.04,150,90,0.02193754908312436
576_m2_p_aa,0.205,0.1217963228494138,604.2154078559931,891.0249157068663,800,1150,1750,2400,3300,3300,3850,3850,106.85977929049683,88.4097886446672,0.055,0.055,0.04,150,90,0.01854176795493903
577_m2_t_ow,0.205,0.0885239496062599,204.47535923681812,626.2253798417955,800,1150,1750,2400,3300,3300,3850,3850,70.56831476950278,98.58019276726563,0.055,0.055,0.04,150,90,0.028468810936179353
578_f1_k_ow,0.205,0.0936687064022547,166.76069089529278,619.4684199230942,800,1150,1750,2400,3300,3300,3850,3850,170.46594606388712,196.47104517813008,0.055,0.055,0.04,150,90,0
579_m2_k_ow,0.205,0.08301741687828593,615.7808978099354,578.4389079106056,800,1150,1750,2400,3300,3300,3850,3850,93.94805004975925,102.23331157921865,0.055,0.055,0.04,150,90,0
580_f1_k_aa,0.205,0.05854173068559223,1061.450253683026,815.2371143540942,800,1150,1750,2400,3300,3300,3850,3850,162.525070521872,174.046795678194,0.055,0.055,0.04,150,90,0
581_m1_k_eh,0.205,0.11579619312390883,301.86012169766025,497.1368157722444,800,1150,1750,2400,3300,3300,3850,3850,93.16298259298344,122.06804166144566,0.055,0.055,0.04,150,90,0.018477369935605316
582_m1_t_iy,0.205,0.11420348096374303,29.649663571193628,396.82773898284256,800,1150,1750,2400,3300,3300,3850,3850,104.12556174539502,123.56528227842078,0.055,0.055,0.04,150,90,0.09017133464722708
583_m2_p_eh,0.205,0.1259288053244303,643.9613683007967,759.083633124427,800,1150,1750,2400,3300,3300,3850,3850,120.16550649119836,138.44127557737806,0.055,0.055,0.04,150,90,0.01722561935970428
584_m2_p_iy,0.205,0.12884930719455004,82.47902572930508,262.67802715971254,800,1150,1750,2400,3300,3300,3850,3850,114.1222976864945,146.08713179097467,0.055,0.055,0.04,150,90,0.11466721378307318
585_m1_k_eh,0.205,0.12491874648647164,240.52892724071538,444.34749653828555,800,1150,1750,2400,3300,3300,3850,3850,79.73074330232167,106.93913415314918,0.055,0.055,0.04,150,90,0.03253968763750357
586_m1_k_uw,0.205,0.09569464051257412,31.564375371101846,108.59029309685619,800,1150,1750,2400,3300,3300,3850,3850,61.803807849814156,127.99911918896834,0.055,0.055,0.04,150,90,0.013019004700019605
587_m2_t_ah,0.205,0.16411597353791277,496.49217161509,459.77649892293755,800,1150,1750,2400,3300,3300,3850,3850,142.3267028286485,96.13925257852573,0.055,0.055,0.04,150,90,0.010153504811055272
588_f1_p_aa,0.205,0.10530003404610538,223.07198920720515,770.6139898191144,800,1150,1750,2400,3300,3300,3850,3850,171.40759072977968,163.4279821393897,0.055,0.055,0.04,150,90,0.006812124931390669
589_m1_t_aa,0.205,0.09662279713904198,461.89632302633817,500.95947409204814,800,1150,1750,2400,3300,3300,3850,3850,85.73909920611277,134.8076069735775,0.055,0.055,0.04,150,90,0.03731173569314845
590_m1_p_ow,0.205,0.12310308716143512,98.64106843299189,342.6367947617491,800,1150,1750,2400,3300,3300,3850,3850,108.27682390627159,124.5928747610213,0.055,0.055,0.04,150,90,0.04472171690994578
591_m1_k_iy,0.205,0.09334813815918735,312.3373379168447,286.0057932140802,800,1150,1750,2400,3300,3300,3850,3850,72.70209309067234,127.4393228090791,0.055,0.055,0.04,150,90,0.04957073201389361
592_m2_k_iy,0.205,0.11611415196347286,139.04493199806666,372.85170601110315,800,1150,1750,2400,3300,3300,3850,3850,89.45142049365658,84.68241853269446,0.055,0.055,0.04,150,90,0.027126918166245042
593_m2_t_uw,0.205,0.11549618882821283,68.58095887198192,155.74353657228974,800,1150,1750,2400,3300,3300,3850,3850,101.47700701002958,80.02561447511661,0.055,0.055,0.04,150,90,0.04661368992069323
594_f1_p_uw,0.205,0.08068305138746425,218.7354869095201,526.091856074878,800,1150,1750,2400,3300,3300,3850,3850,195.77626997830555,173.84829736984796,0.055,0.055,0.04,150,90,0.047455253160265685
595_m1_t_ow,0.205,0.06603298613920869,147.76446529681408,350.3994744590498,800,1150,1750,2400,3300,3300,3850,3850,108.70330861834985,115.14998549421327,0.055,0.055,0.04,150,90,0
596_m1_k_uw,0.205,0.07242933354733042,189.25543336192354,431.1567984381041,800,1150,1750,2400,3300,3300,3850,3850,118.20207491325746,78.87228907257159,0.055,0.055,0.04,150,90,0.05100825385431984
597_f1_p_uw,0.205,0.05693887864752741,101.6345647098201,516.2411667078427,800,1150,1750,2400,3300,3300,3850,3850,197.3453559057511,175.70205006951716,0.055,0.055,0.04,150,90,0.019132050706255323
598_m1_k_ah,0.205,0.13546584639743023,721.7313840079,534.4529137834388,800,1150,1750,2400,3300,3300,3850,3850,122.79603151933048,140.5596560918068,0.055,0.055,0.04,150,90,0
599_m1_k_iy,0.205,0.0839509460535949,131.85649517428087,261.86056858016065,800,1150,1750,2400,3300,3300,3850,3850,127.05226630819958,146.28799336836886,0.055,0.055,0.04,150,90,0.02169114582384949
600_f1_t_eh,0.205,0.08783628320232229,331.7688385509689,582.6936359876183,800,1150,1750,2400,3300,3300,3850,3850,221.6279350854602,159.9893205157453,0.055,0.055,0.04,150,90,0
601_f1_t_aa,0.205,0.11293894510457729,838.5985226681212,283.41978860852635,800,1150,1750,2400,3300,3300,3850,3850,163.07439146555424,228.30834658692729,0.055,0.055,0.04,150,90,0
602_f1_t_ow,0.205,0.10799955855529304,343.2773699997646,547.5555300463561,800,1150,1750,2400,3300,3300,3850,3850,170.0666448589206,210.94008114828455,0.055,0.055,0.04,150,90,0.03826962263050992
603_m1_k_eh,0.205,0.10842725452934829,196.02234409688128,550.59827445768,800,1150,1750,2400,3300,3300,3850,3850,89.71892558735183,133.8887523551407,0.055,0.055,0.04,150,90,0.021763748607603446
604_m2_k_ah,0.205,0.11828403487098502,358.17497270506544,631.4820242288664,800,1150,1750,2400,3300,3300,3850,3850,117.6995831237446,133.35051509125657,0.055,0.055,0.04,150,90,0.05247519664889413
605_f1_t_ah,0.205,0.12442094242014609,828.0996508790954,979.1663258698369,800,1150,1750,2400,3300,3300,3850,3850,183.9175921512366,210.64442686068566,0.055,0.055,0.04,150,90,0.03193249503756416
606_m1_k_iy,0.205,0.09034751775841962,205.90068486214594,171.9904300918725,800,1150,1750,2400,3300,3300,3850,3850,83.47846965111924,125.07370368158686,0.055,0.055,0.04,150,90,0
607_f1_p_iy,0.205,0.09312090688854202,335.2038107383297,378.39363603355804,800,1150,1750,2400,3300,3300,3850,3850,233.72472229156764,215.20174010677306,0.055,0.055,0.04,150,90,0
608_m1_t_ah,0.205,0.11091558348784133,253.50124077076472,471.49555824732107,800,1150,1750,2400,3300,3300,3850,3850,141.3011989796994,94.10035147431175,0.055,0.055,0.04,150,90,0.036433474949042886
609_f1_t_eh,0.205,0.10902946342452098,220.86327143270987,728.8461983278033,800,1150,1750,2400,3300,3300,3850,3850,224.33959779895392,144.6633407246779,0.055,0.055,0.04,150,90,0
610_f1_k_ah,0.205,0.10424826506080809,675.2974357085011,892.607120051971,800,1150,1750,2400,3300,3300,3850,3850,166.8729445813824,173.6427726060417,0.055,0.055,0.04,150,90,0.007970768862631865
611_m1_p_aa,0.205,0.10647988886272984,278.66494483621943,779.7855436582107,800,1150,1750,2400,3300,3300,3850,3850,88.30731490074074,145.4960663141194,0.055,0.055,0.04,150,90,0.04784943797692348
612_f1_t_eh,0.205,0.10708811949019123,487.2211433745741,410.66746329299093,800,1150,1750,2400,3300,3300,3850,3850,200.15226029360122,183.88971549674403,0.055,0.055,0.04,150,90,0
613_m1_t_iy,0.205,0.10374332427369845,-15.989182043690562,186.12079609303763,800,1150,1750,2400,3300,3300,3850,3850,136.11478310813834,123.59741857569992,0.055,0.055,0.04,150,90,0.07343342544476406
614_f1_p_aa,0.205,0.08273464521381685,409.44644851629187,1012.30647520349,800,1150,1750,2400,3300,3300,3850,3850,207.07497463914393,159.04770436666792,0.055,0.055,0.04,150,90,0
615_m2_t_uw,0.205,0.13353800278075245,1488.2952532833647,306.6819431127102,800,1150,1750,2400,3300,3300,3850,3850,64.44386174730954,76.51416883104213,0.055,0.055,0.04,150,90,0
616_f1_p_eh,0.205,0.09953573451353097,552.4289682612662,752.3807377397491,800,1150,1750,2400,3300,3300,3850,3850,145.78265486185248,163.812727529444,0.055,0.055,0.04,150,90,0
617_m2_p_iy,0.205,0.1010996794601963,403.6461658872376,78.80165068342109,800,1150,1750,2400,3300,3300,3850,3850,74.47662180418739,109.88923008793923,0.055,0.055,0.04,150,90,0.09789832620165378
618_m1_k_eh,0.205,0.1062281850623864,135.51621469075053,437.152606200906,800,1150,1750,2400,3300,3300,3850,3850,72.30663231757397,141.1271634889464,0.055,0.055,0.04,150,90,0.01118873788391498
619_f1_t_ah,0.205,0.11555099684152677,352.864559977215,732.0723251680329,800,1150,1750,2400,3300,3300,3850,3850,146.25697419800514,209.6170321166501,0.055,0.055,0.04,150,90,0.011443111560996581
620_f1_k_uw,0.205,0.1191898984197695,481.4119341912347,196.62954543937497,800,1150,1750,2400,3300,3300,3850,3850,168.35767776181623,210.5132156529395,0.055,0.055,0.04,150,90,0
621_m1_k_ow,0.205,0.10681632498752969,240.41828209528376,442.21364462100985,800,1150,1750,2400,3300,3300,3850,3850,111.87609733541746,147.23664790546076,0.055,0.055,0.04,150,90,0
622_f1_t_ow,0.205,0.09169436239157255,620.831834434148,341.4899430491391,800,1150,1750,2400,3300,3300,3850,3850,220.30702034671623,200.112063065636,0.055,0.055,0.04,150,90,0
623_f1_t_aa,0.205,0.09718132438504976,703.6852022265425,381.8813281281115,800,1150,1750,2400,3300,3300,3850,3850,211.06128301652396,210.3882718090495,0.055,0.055,0.04,150,90,0
624_f1_p_aa,0.205,0.09287808219195592,369.6958074459756,981.6095466375893,800,1150,1750,2400,3300,3300,3850,3850,173.28212665999038,220.34640682493972,0.055,0.055,0.04,150,90,0.03864912829584905
625_f1_p_uw,0.205,0.07125985494349857,190.99608480926935,492.2631330251403,800,1150,1750,2400,3300,3300,3850,3850,160.3916678570202,194.23151624336248,0.055,0.055,0.04,150,90,0
