Name,VowelDur,ClosureDur,F1offset,F1steady,F2offset,F2steady,F3offset,F3steady,F4offset,F4steady,F5offset,F5steady,f0offset,f0steady,f0TransitionDur,F1TransitionDur,OtherFsTransitionDur,F1Closure,f0Closure,ClosureVoicingDur
498_m1_d_uw,0.205,0.11815387214498767,241.52961864534518,271.90572254385097,800,1150,1750,2400,3300,3300,3850,3850,109.20521164654356,107.64801788197693,0.055,0.055,0.04,150,90,0.07462717177493722
499_f1_b_iy,0.205,0.059243084359653156,312.62772135122015,331.101726936686,800,1150,1750,2400,3300,3300,3850,3850,208.2993093062866,182.72119878218388,0.055,0.055,0.04,150,90,0.04953724916756501
500_f1_t_iy,0.205,0.05946355471583515,286.74469373243664,370.0996977097397,800,1150,1750,2400,3300,3300,3850,3850,191.58647509236792,212.62274216896034,0.055,0.055,0.04,150,90,0.006692553309316047
501_m1_t_iy,0.205,0.1178606642130028,155.1348617871302,266.57763416697105,800,1150,1750,2400,3300,3300,3850,3850,99.44517564998966,114.20089899931502,0.055,0.055,0.04,150,90,0.04271969572268292
502_f1_p_eh,0.205,0.08858091826020391,561.6770415657486,640.6358980060833,800,1150,1750,2400,3300,3300,3850,3850,153.71802419967597,187.06932347891748,0.055,0.055,0.04,150,90,0.020647647395128033
503_f1_k_ow,0.205,0.10217054776904522,383.68518112870163,477.9090632751158,800,1150,1750,2400,3300,3300,3850,3850,178.63965814404798,196.06662687025664,0.055,0.055,0.04,150,90,0.03087593994819104
504_m1_p_iy,0.205,0.12204774778297771,252.50665519252578,292.9842806997902,800,1150,1750,2400,3300,3300,3850,3850,122.22884865375372,124.37881814698208,0.055,0.055,0.04,150,90,0.057220945899243404
505_f1_k_eh,0.205,0.08137444657947325,501.5424526614273,581.0797198109276,800,1150,1750,2400,3300,3300,3850,3850,169.0841886580514,198.2763780734345,0.055,0.055,0.04,150,90,0
506_m1_p_eh,0.205,0.12829889470406666,425.42587273468183,471.6661601459707,800,1150,1750,2400,3300,3300,3850,3850,105.72674570221764,118.13675370965011,0.055,0.055,0.04,150,90,0.02640218625633338
507_f1_k_iy,0.205,0.059318024469829325,281.8902390291888,349.698184287762,800,1150,1750,2400,3300,3300,3850,3850,176.8668416521331,187.4089634089247,0.055,0.055,0.04,150,90,0.010954935159309662
508_f1_k_aa,0.205,0.10032561084530128,917.780534822331,942.7202305935896,800,1150,1750,2400,3300,3300,3850,3850,182.40629326622144,190.44602931219592,0.055,0.055,0.04,150,90,0.009350877495025358
509_m2_p_aa,0.205,0.12424080500162606,674.3094535775343,769.4110403903844,800,1150,1750,2400,3300,3300,3850,3850,91.62854851047601,140.69227063105865,0.055,0.055,0.04,150,90,0
510_m1_k_eh,0.205,0.1166724533774538,364.1694509493104,549.8003967158679,800,1150,1750,2400,3300,3300,3850,3850,75.17403089910502,114.54731587925065,0.055,0.055,0.04,150,90,0.026637827868921785
511_f1_t_ah,0.205,0.1268944114860502,593.5158073694239,803.9739260487847,800,1150,1750,2400,3300,3300,3850,3850,179.24775799779073,205.54445385426845,0.055,0.055,0.04,150,90,0.013825815903046827
512_f1_k_uw,0.205,0.09820271633252947,360.41744347378574,367.07474127522033,800,1150,1750,2400,3300,3300,3850,3850,188.6985730372939,208.6074172755078,0.055,0.055,0.04,150,90,0.00880138137993692
513_m1_t_aa,0.205,0.09253023475919259,590.6894957493612,594.8055354159657,800,1150,1750,2400,3300,3300,3850,3850,104.90473816941636,117.78694927155938,0.055,0.055,0.04,150,90,0
514_f1_k_ah,0.205,0.09552575174143897,474.9770114668703,729.2577528506878,800,1150,1750,2400,3300,3300,3850,3850,180.10924565686642,201.41946675968356,0.055,0.055,0.04,150,90,0.0076142562927156675
515_f1_p_eh,0.205,0.11060312072428627,614.3456627642182,689.8841068864275,800,1150,1750,2400,3300,3300,3850,3850,187.07435465377014,185.91372953151776,0.055,0.055,0.04,150,90,0.023563016062865667
516_m1_k_uw,0.205,0.10533669845451543,237.31021975161886,312.76787049883245,800,1150,1750,2400,3300,3300,3850,3850,82.67107738545594,124.51559509688823,0.055,0.055,0.04,150,90,0.06192183262705129
517_m1_t_ow,0.205,0.10017556101443419,327.10493921695195,442.96263621874925,800,1150,1750,2400,3300,3300,3850,3850,93.60529729549194,106.27793582864912,0.055,0.055,0.04,150,90,0
518_m1_k_eh,0.205,0.1070210613328598,317.3821968811541,523.6712862483155,800,1150,1750,2400,3300,3300,3850,3850,111.33705791157784,108.77418113127052,0.055,0.055,0.04,150,90,0.03551194327123285
519_m2_t_uw,0.205,0.1198850538206759,1011.7598252978685,288.3139766310653,800,1150,1750,2400,3300,3300,3850,3850,111.74989387204718,80.7635678188135,0.055,0.055,0.04,150,90,0.01893096431367937
520_m2_p_aa,0.205,0.12693951963365466,607.5319700947545,715.9158245437147,800,1150,1750,2400,3300,3300,3850,3850,103.53382135075856,97.3120901633932,0.055,0.055,0.04,150,90,0
521_m2_p_ow,0.205,0.10684307697030007,431.06560913227105,510.23902629549514,800,1150,1750,2400,3300,3300,3850,3850,77.60527167942767,125.39684014569309,0.055,0.055,0.04,150,90,0.03956652255815942
522_m1_k_ow,0.205,0.12240064457713717,283.43723557394196,433.29663428388255,800,1150,1750,2400,3300,3300,3850,3850,96.55772584507022,113.46578926436679,0.055,0.055,0.04,150,90,0.015590906625056307
523_f1_k_aa,0.205,0.08628610574806439,1056.7820465516343,960.7178329107712,800,1150,1750,2400,3300,3300,3850,3850,197.60382649813005,195.6127112461621,0.055,0.055,0.04,150,90,0.01955231759847617
524_m1_p_eh,0.205,0.13477596351185134,473.52235522982073,519.2658562641885,800,1150,1750,2400,3300,3300,3850,3850,101.88553021227732,116.94256465335108,0.055,0.055,0.04,150,90,0.022621079027445003
525_m1_k_ow,0.205,0.09032350272990153,263.8157946990517,465.79945290740994,800,1150,1750,2400,3300,3300,3850,3850,103.53312297392058,107.9914178214364,0.055,0.055,0.04,150,90,0.026847407251784663
526_f1_t_ah,0.205,0.11245832750723622,659.6167942604895,823.1384817283606,800,1150,1750,2400,3300,3300,3850,3850,183.3075511586047,184.4262209332176,0.055,0.055,0.04,150,90,0.0012300616060012574
527_m2_t_iy,0.205,0.09756039118782313,224.18073029768954,245.29500072899478,800,1150,1750,2400,3300,3300,3850,3850,92.03831944810207,124.42919620628732,0.055,0.055,0.04,150,90,0.03446297259181629
528_f1_p_ow,0.205,0.08835832463433137,433.1543851145008,532.6182815730352,800,1150,1750,2400,3300,3300,3850,3850,173.4886769781078,209.67200039906837,0.055,0.055,0.04,150,90,0
529_m1_k_uw,0.205,0.09756801795425535,284.9397243239061,282.6883117678474,800,1150,1750,2400,3300,3300,3850,3850,130.8166533478517,136.48903225394815,0.055,0.055,0.04,150,90,0.047488085663274913
530_f1_t_ow,0.205,0.0907092701981015,331.15025391590524,420.06561865218833,800,1150,1750,2400,3300,3300,3850,3850,185.3907302058806,176.08905390439617,0.055,0.055,0.04,150,90,0.04404671043564787
531_m1_p_iy,0.205,0.11479153117176373,267.1758861319576,270.0173319141091,800,1150,1750,2400,3300,3300,3850,3850,126.64376552167138,131.7687366309126,0.055,0.055,0.04,150,90,0.05734913965341213
532_m2_k_iy,0.205,0.10724384873067033,117.08769003031595,231.84264712037734,800,1150,1750,2400,3300,3300,3850,3850,127.22232299792083,125.85906035718,0.055,0.055,0.04,150,90,0.05192590660680974
533_m2_t_eh,0.205,0.12493329772100874,455.7944612754726,564.7374769272138,800,1150,1750,2400,3300,3300,3850,3850,97.93527419286944,117.80051390623507,0.055,0.055,0.04,150,90,0.0198480636951799
534_m2_p_eh,0.205,0.1612119228333496,541.6069644671287,626.1134556747351,800,1150,1750,2400,3300,3300,3850,3850,80.75612329676372,92.55894947085034,0.055,0.055,0.04,150,90,0.009436519406669515
535_m2_p_eh,0.205,0.15061715883397728,596.9528163229342,633.4679812843846,800,1150,1750,2400,3300,3300,3850,3850,119.40229954708963,119.74105121582323,0.055,0.055,0.04,150,90,0
536_f1_k_ah,0.205,0.09372647577142983,465.85152076161427,692.0758529474242,800,1150,1750,2400,3300,3300,3850,3850,186.38936443976775,183.68864919589092,0.055,0.055,0.04,150,90,0.019660965569597948
537_f1_t_ah,0.205,0.13600028114599796,650.6208528118304,880.1720183543022,800,1150,1750,2400,3300,3300,3850,3850,184.6104150458898,185.05726408741768,0.055,0.055,0.04,150,90,0
538_f1_p_iy,0.205,0.07060630380290465,98.31730882497055,337.1078135867115,800,1150,1750,2400,3300,3300,3850,3850,202.7111119302644,197.478856213104,0.055,0.055,0.04,150,90,0.0002847815311099299
539_m1_t_eh,0.205,0.12636817755351498,476.4442409118958,514.6078481381627,800,1150,1750,2400,3300,3300,3850,3850,104.56882989505999,108.25545688003132,0.055,0.055,0.04,150,90,0.014372749999738001
540_m1_k_eh,0.205,0.117275712837574,484.62920182200827,510.5146322138235,800,1150,1750,2400,3300,3300,3850,3850,127.49831879716649,113.09619461271149,0.055,0.055,0.04,150,90,0
541_m2_p_ah,0.205,0.1564769895806606,575.9324170922545,645.3851282647023,800,1150,1750,2400,3300,3300,3850,3850,98.20019427998706,123.11236453423656,0.055,0.055,0.04,150,90,0
542_m1_t_ow,0.205,0.08435441421045133,300.6525079299893,483.19108508312627,800,1150,1750,2400,3300,3300,3850,3850,112.59746270725168,101.16561468713823,0.055,0.055,0.04,150,90,0.014133887708499975
543_f1_t_aa,0.205,0.09101761361849019,617.791578088108,744.0381457718674,800,1150,1750,2400,3300,3300,3850,3850,199.0555039983546,198.1351688891207,0.055,0.055,0.04,150,90,0.002299002255731822
544_m1_t_ah,0.205,0.13659930899008144,555.2777313021528,600.4282722843856,800,1150,1750,2400,3300,3300,3850,3850,108.82659462226778,136.59649395530954,0.055,0.055,0.04,150,90,0
545_m1_t_uw,0.205,0.081631502330036,201.11261916554778,296.24178564045025,800,1150,1750,2400,3300,3300,3850,3850,103.85952996446576,131.01822395305632,0.055,0.055,0.04,150,90,0.05988772919245386
546_f1_p_iy,0.205,0.08052435963755043,497.45179362380475,341.9349859595866,800,1150,1750,2400,3300,3300,3850,3850,214.6116778474267,197.8860633834703,0.055,0.055,0.04,150,90,0.02790514400541178
547_m1_p_ah,0.205,0.14113316462808062,537.9545465276173,615.5693467976267,800,1150,1750,2400,3300,3300,3850,3850,105.11717250559607,133.0011631135882,0.055,0.055,0.04,150,90,0.005927219954380665
548_m2_k_aa,0.205,0.12407290552626957,554.7563119240044,727.35140403632,800,1150,1750,2400,3300,3300,3850,3850,96.73947370867853,100.68209463009235,0.055,0.055,0.04,150,90,0.021014118131966575
549_m2_p_ow,0.205,0.11832761753298704,454.3851048334085,511.68162411027095,800,1150,1750,2400,3300,3300,3850,3850,112.50284041264742,91.69679725105601,0.055,0.055,0.04,150,90,0.044415258960644445
550_m1_k_eh,0.205,0.11588502953889125,506.76582538786687,550.1090767474018,800,1150,1750,2400,3300,3300,3850,3850,113.78575950273817,123.74788373162684,0.055,0.055,0.04,150,90,0.03789782551087441
551_f1_p_ah,0.205,0.09952734322513311,519.7130356787528,756.3390722042368,800,1150,1750,2400,3300,3300,3850,3850,172.53056547652338,204.3443903478973,0.055,0.055,0.04,150,90,0.01544906728026307
552_f1_p_iy,0.205,0.07377093687343869,237.0258172945385,339.6501464149042,800,1150,1750,2400,3300,3300,3850,3850,185.98111499618864,172.44058833309623,0.055,0.055,0.04,150,90,0.0058706216106264265
553_m2_p_uw,0.205,0.08311578171291001,289.1868558849669,365.9703140724888,800,1150,1750,2400,3300,3300,3850,3850,91.96440853396145,115.55918458545071,0.055,0.055,0.04,150,90,0.006204023872033351
554_m1_p_aa,0.205,0.11993660330885005,553.8905774813859,756.4041795172776,800,1150,1750,2400,3300,3300,3850,3850,115.77252293164128,119.47053443591777,0.055,0.055,0.04,150,90,0.011106196935490253
555_m1_p_aa,0.205,0.12016232473007915,597.0223996758187,684.6943248640653,800,1150,1750,2400,3300,3300,3850,3850,96.77339396072647,131.00430737507966,0.055,0.055,0.04,150,90,0.010663035055997298
556_m1_p_ow,0.205,0.09764307672820166,412.8772536224847,493.23581364211424,800,1150,1750,2400,3300,3300,3850,3850,82.23539596190213,112.96385261394524,0.055,0.055,0.04,150,90,0.06841168866307652
557_m1_p_uw,0.205,0.1322064896229178,246.2215164707676,312.8554187786296,800,1150,1750,2400,3300,3300,3850,3850,91.96532012537845,118.65649073726891,0.055,0.055,0.04,150,90,0.017327029604970765
558_m1_t_ow,0.205,0.08795499024435614,297.4519820000035,443.6387376620237,800,1150,1750,2400,3300,3300,3850,3850,94.13107813707889,108.30872785525834,0.055,0.055,0.04,150,90,0.023061496689446202
559_m1_p_eh,0.205,0.15275926080185043,446.5126616163614,512.8415519086547,800,1150,1750,2400,3300,3300,3850,3850,102.8658581130788,117.92266375572162,0.055,0.055,0.04,150,90,0.02834802439474557
560_f1_p_eh,0.205,0.10259938146542008,643.9247833425803,714.6847034017255,800,1150,1750,2400,3300,3300,3850,3850,181.6528573260666,190.1382781378608,0.055,0.055,0.04,150,90,0.0053840756125580515
561_m1_k_ah,0.205,0.12263338693070426,434.6756976908273,596.2311367873357,800,1150,1750,2400,3300,3300,3850,3850,112.05373221589832,122.4936083303981,0.055,0.055,0.04,150,90,0
562_m1_k_aa,0.205,0.1131540782900871,457.61564008312706,629.3557633262049,800,1150,1750,2400,3300,3300,3850,3850,94.81732636112757,127.79995325458609,0.055,0.055,0.04,150,90,0.05361926554285983
563_m2_p_ow,0.205,0.10367633791562789,361.6150439439606,560.6997710674519,800,1150,1750,2400,3300,3300,3850,3850,57.971112204024756,117.59610375337647,0.055,0.055,0.04,150,90,0.026056804950780273
564_m2_t_eh,0.205,0.13058958479747718,384.37412229473176,554.9180353873601,800,1150,1750,2400,3300,3300,3850,3850,117.07917914700997,90.38029474640608,0.055,0.055,0.04,150,90,0
565_f1_t_uw,0.205,0.1007035676528377,207.28826516407958,386.7996993308549,800,1150,1750,2400,3300,3300,3850,3850,153.5853231845317,209.43042485234685,0.055,0.055,0.04,150,90,0.008610888277578357
566_m1_k_aa,0.205,0.11716879865382748,575.8632189664443,733.6246472867048,800,1150,1750,2400,3300,3300,3850,3850,128.5548076846095,116.46327987063935,0.055,0.055,0.04,150,90,0.003997732459588156
567_m1_t_uw,0.205,0.09106861909588401,215.20456527138813,285.55134194336097,800,1150,1750,2400,3300,3300,3850,3850,99.18192796804652,118.69906240025597,0.055,0.055,0.04,150,90,0.04670670059589055
568_m2_p_uw,0.205,0.10114064104700765,355.5839132928677,315.8612006681913,800,1150,1750,2400,3300,3300,3850,3850,103.44631004933268,105.11421901867034,0.055,0.055,0.04,150,90,0.05087015788425875
569_f1_k_ow,0.205,0.07954187499410088,255.94152016882168,544.3005422825966,800,1150,1750,2400,3300,3300,3850,3850,152.3634289176207,200.6660392497704,0.055,0.055,0.04,150,90,0.003743504419951658
570_m2_p_ah,0.205,0.12886847784856256,518.4936749058127,659.757528941757,800,1150,1750,2400,3300,3300,3850,3850,88.4676087465634,80.36345761701611,0.055,0.055,0.04,150,90,0.008242970854272983
571_m1_t_ah,0.205,0.11612912574988565,501.1895496791992,562.1194722550227,800,1150,1750,2400,3300,3300,3850,3850,107.1719346639422,114.50885715272128,0.055,0.055,0.04,150,90,0
572_f1_t_ah,0.205,0.11073223566653181,649.5708171799903,811.6145436717031,800,1150,1750,2400,3300,3300,3850,3850,184.28297612157678,176.04359275084744,0.055,0.055,0.04,150,90,0
573_f1_t_uw,0.205,0.09798847270943777,286.91779476318493,380.23240220278865,800,1150,1750,2400,3300,3300,3850,3850,207.79512515327065,181.82058094903036,0.055,0.055,0.04,150,90,0.028009953348747604
574_f1_p_aa,0.205,0.08761374772389711,588.5879539753697,941.5042402086582,800,1150,1750,2400,3300,3300,3850,3850,193.85580241133565,197.97401206860806,0.055,0.055,0.04,150,90,0.0123378718968578
575_m1_k_uw,0.205,0.10235204836302737,212.1055169878885,293.2588266763403,800,1150,1750,2400,3300,3300,3850,3850,123.8238066493514,111.27698793281739,0.055,0.055,0.04,150,90,0.03173557099694482
576_m2_p_aa,0.205,0.10422832210300315,576.9979908130563,789.4995465416497,800,1150,1750,2400,3300,3300,3850,3850,122.93937134356592,93.05642387604328,0.055,0.055,0.04,150,90,0
577_m2_t_ow,0.205,0.10872839697304648,326.052949200888,466.2714990424126,800,1150,1750,2400,3300,3300,3850,3850,109.25655416724958,101.2857603942022,0.055,0.055,0.04,150,90,0.03073993468979823
578_f1_k_ow,0.205,0.09798775472435561,313.6594314537286,495.73054053449675,800,1150,1750,2400,3300,3300,3850,3850,171.2121027995177,177.92069467027756,0.055,0.055,0.04,150,90,0.01964274561567631
579_m2_k_ow,0.205,0.09014350242422034,297.72844748966577,441.8834483064107,800,1150,1750,2400,3300,3300,3850,3850,98.74977839427291,90.39157816207322,0.055,0.055,0.04,150,90,0.029929112547133478
580_f1_k_aa,0.205,0.07845713825150608,1060.4253074904489,1044.9482459807357,800,1150,1750,2400,3300,3300,3850,3850,193.23134676612116,180.16514074864983,0.055,0.055,0.04,150,90,0
581_m1_k_eh,0.205,0.11671322258929819,457.98273337609925,498.6466877006106,800,1150,1750,2400,3300,3300,3850,3850,96.84658683893187,104.64925940224319,0.055,0.055,0.04,150,90,0
582_m1_t_iy,0.205,0.11578008087394098,192.20659660365914,252.76629200113206,800,1150,1750,2400,3300,3300,3850,3850,84.71265386797491,102.65377174673662,0.055,0.055,0.04,150,90,0.06980559823399309
583_m2_p_eh,0.205,0.14072565194080033,586.538498755596,610.7025848776026,800,1150,1750,2400,3300,3300,3850,3850,91.15770861966068,122.89135624320755,0.055,0.055,0.04,150,90,0.027559349213263997
584_m2_p_iy,0.205,0.11990556836374475,250.65551026745942,248.17497767119858,800,1150,1750,2400,3300,3300,3850,3850,96.01061992464946,130.15370639579658,0.055,0.055,0.04,150,90,0.0962128063598202
585_m1_k_eh,0.205,0.11001417951640931,488.4627184140322,546.3579310075978,800,1150,1750,2400,3300,3300,3850,3850,114.86811374991319,111.10765404112108,0.055,0.055,0.04,150,90,0.006444611335227536
586_m1_k_uw,0.205,0.10899992654141583,219.7253823877106,276.84421418064983,800,1150,1750,2400,3300,3300,3850,3850,90.38869694846542,107.57701898008531,0.055,0.055,0.04,150,90,0.04167888799033084
587_m2_t_ah,0.205,0.1729004242301075,482.40765567874365,668.0559896311551,800,1150,1750,2400,3300,3300,3850,3850,134.09936180586644,89.96696239559203,0.055,0.055,0.04,150,90,0.039841535507337426
588_f1_p_aa,0.205,0.10330377256333474,683.2422718018307,958.745067865186,800,1150,1750,2400,3300,3300,3850,3850,192.79167767313243,190.0300136782234,0.055,0.055,0.04,150,90,0
589_m1_t_aa,0.205,0.0749923401883251,506.41672177770124,612.7642669668602,800,1150,1750,2400,3300,3300,3850,3850,93.05462937896566,114.85276778317288,0.055,0.055,0.04,150,90,0.015273547292842637
590_m1_p_ow,0.205,0.11980008090036937,420.4018414274703,504.51008152728355,800,1150,1750,2400,3300,3300,3850,3850,87.42712512555865,104.78837195323041,0.055,0.055,0.04,150,90,0.04646276873874951
591_m1_k_iy,0.205,0.09594503431759782,237.524790756977,258.3450474685187,800,1150,1750,2400,3300,3300,3850,3850,106.4709022674899,114.37817085262584,0.055,0.055,0.04,150,90,0.02796375715060857
592_m2_k_iy,0.205,0.11032779840581217,154.65568344213392,250.51176947448926,800,1150,1750,2400,3300,3300,3850,3850,109.72023986167629,119.46956658482469,0.055,0.055,0.04,150,90,0.016545281596640985
593_m2_t_uw,0.205,0.1315694695028445,282.20027809356725,281.79541788001467,800,1150,1750,2400,3300,3300,3850,3850,113.94421933103035,119.45031301111821,0.055,0.055,0.04,150,90,0.02680628764727681
594_f1_p_uw,0.205,0.08652706076706841,303.9762728330763,386.83579802421133,800,1150,1750,2400,3300,3300,3850,3850,203.62956337927776,206.79192046619713,0.055,0.055,0.04,150,90,0.02390965203063667
595_m1_t_ow,0.205,0.0814544660730596,330.0319921193122,454.9937092589082,800,1150,1750,2400,3300,3300,3850,3850,89.02524290038495,93.60268452387798,0.055,0.055,0.04,150,90,0.03806693458845917
596_m1_k_uw,0.205,0.08981862393999765,193.65749637171382,310.7484473071035,800,1150,1750,2400,3300,3300,3850,3850,111.48337327883765,130.7533771189374,0.055,0.055,0.04,150,90,0.0363074927607646
597_f1_p_uw,0.205,0.07036394793150114,310.7702374032835,363.38247302519744,800,1150,1750,2400,3300,3300,3850,3850,201.75205743937602,180.6381982260541,0.055,0.055,0.04,150,90,0.006186493854803125
598_m1_k_ah,0.205,0.14321431224823644,580.533805953569,582.4055594412491,800,1150,1750,2400,3300,3300,3850,3850,98.37846555291337,123.83811146409069,0.055,0.055,0.04,150,90,0.010840430917870231
599_m1_k_iy,0.205,0.10009133707512766,273.75248739201646,266.48985619253426,800,1150,1750,2400,3300,3300,3850,3850,95.47436051677118,133.2755009240635,0.055,0.055,0.04,150,90,0.014053786727601443
600_f1_t_eh,0.205,0.10622896122961797,548.4194997760366,573.1221335933385,800,1150,1750,2400,3300,3300,3850,3850,218.3342808517078,185.1221164524357,0.055,0.055,0.04,150,90,0.01024492260063177
601_f1_t_aa,0.205,0.10139031793566983,690.5193986713014,550.9735098969941,800,1150,1750,2400,3300,3300,3850,3850,189.35338634336912,200.85073096455653,0.055,0.055,0.04,150,90,0.029129459821939353
602_f1_t_ow,0.205,0.09827472371143718,443.51626775059276,502.65564978107744,800,1150,1750,2400,3300,3300,3850,3850,185.0684001760458,192.61313647058012,0.055,0.055,0.04,150,90,0.018979836147827063
603_m1_k_eh,0.205,0.11705658990652365,463.2427203621576,532.7792309975011,800,1150,1750,2400,3300,3300,3850,3850,100.57021386241483,115.19141304199233,0.055,0.055,0.04,150,90,0.016596122655218627
604_m2_k_ah,0.205,0.10383907650872452,408.2788855262338,596.8721640554859,800,1150,1750,2400,3300,3300,3850,3850,85.41932620604237,118.5128364761465,0.055,0.055,0.04,150,90,0.03716162297996631
605_f1_t_ah,0.205,0.12898970035210564,576.4116639995805,887.8658973122406,800,1150,1750,2400,3300,3300,3850,3850,169.5255675327975,192.41766278445056,0.055,0.055,0.04,150,90,0.011030133201168756
606_m1_k_iy,0.205,0.10180917587313228,333.6345717563766,254.32965816686834,800,1150,1750,2400,3300,3300,3850,3850,108.08238160951471,111.72483598140384,0.055,0.055,0.04,150,90,0.029187256471923415
607_f1_p_iy,0.205,0.0926174894960766,250.84400555992488,315.6657028366731,800,1150,1750,2400,3300,3300,3850,3850,154.550226289404,194.12748602566128,0.055,0.055,0.04,150,90,0.005798981260720261
608_m1_t_ah,0.205,0.10835865615167972,472.8884961115592,593.111191215981,800,1150,1750,2400,3300,3300,3850,3850,137.04304230035706,121.03663361553193,0.055,0.055,0.04,150,90,0.01642505856787139
609_f1_t_eh,0.205,0.10470010680147766,531.3120660639725,598.9981338142633,800,1150,1750,2400,3300,3300,3850,3850,193.56412371848316,210.2067254899276,0.055,0.055,0.04,150,90,0.029556351594314183
610_f1_k_ah,0.205,0.09595846357315167,663.4055087920483,807.7547775549707,800,1150,1750,2400,3300,3300,3850,3850,186.48612004720025,174.42923638819627,0.055,0.055,0.04,150,90,0
611_m1_p_aa,0.205,0.10736824933163663,510.896179312455,661.557047549148,800,1150,1750,2400,3300,3300,3850,3850,102.43481593421855,120.01411429535212,0.055,0.055,0.04,150,90,0.027682067797466115
612_f1_t_eh,0.205,0.0963807500490588,552.3187775080008,602.8173653987744,800,1150,1750,2400,3300,3300,3850,3850,193.7905029501288,171.54992720538434,0.055,0.055,0.04,150,90,0
613_m1_t_iy,0.205,0.120732046958504,255.09835697646866,241.30963909950097,800,1150,1750,2400,3300,3300,3850,3850,69.84999322576118,94.85115280643939,0.055,0.055,0.04,150,90,0.06384929565316755
614_f1_p_aa,0.205,0.09893373879482824,595.7158222065304,929.720219713186,800,1150,1750,2400,3300,3300,3850,3850,200.2089730417645,205.13050480824964,0.055,0.055,0.04,150,90,0.013103197820151062
615_m2_t_uw,0.205,0.12805905706763485,1084.581385307624,278.04852028852576,800,1150,1750,2400,3300,3300,3850,3850,100.40772870940636,115.46966280782502,0.055,0.055,0.04,150,90,0.04535526415599786
616_f1_p_eh,0.205,0.10237111359008635,540.5022892030337,650.9788862694027,800,1150,1750,2400,3300,3300,3850,3850,186.30036461472002,188.9727201860667,0.055,0.055,0.04,150,90,0.025407778387783613
617_m2_p_iy,0.205,0.12023735873617013,266.11578493842734,283.82002843530006,800,1150,1750,2400,3300,3300,3850,3850,110.8787589966026,112.023261110576,0.055,0.055,0.04,150,90,0.07606018664550909
618_m1_k_eh,0.205,0.12036123843076096,459.65589072254136,514.1354177089358,800,1150,1750,2400,3300,3300,3850,3850,101.24243880602809,116.72310686339613,0.055,0.055,0.04,150,90,0.0031816401662284055
619_f1_t_ah,0.205,0.1071678242977878,682.6228460099414,807.8000987845089,800,1150,1750,2400,3300,3300,3850,3850,171.592128204463,185.8034247404386,0.055,0.055,0.04,150,90,0
620_f1_k_uw,0.205,0.11751788246702644,351.68351377385125,399.87005664873175,800,1150,1750,2400,3300,3300,3850,3850,171.88924124771012,191.67231414537903,0.055,0.055,0.04,150,90,0.010838690523877016
621_m1_k_ow,0.205,0.1058078355210145,299.8623050968714,458.1273941857537,800,1150,1750,2400,3300,3300,3850,3850,103.79258289793235,127.29336481782128,0.055,0.055,0.04,150,90,0.023320283027925635
622_f1_t_ow,0.205,0.10758380768273061,463.8675142764887,545.7451909994935,800,1150,1750,2400,3300,3300,3850,3850,181.20989510688483,172.99381318961127,0.055,0.055,0.04,150,90,0.02184454496427521
623_f1_t_aa,0.205,0.09929749639951412,717.9454317423936,415.8930619386028,800,1150,1750,2400,3300,3300,3850,3850,169.77233101571534,189.6696298877848,0.055,0.055,0.04,150,90,0.01488300960678263
624_f1_p_aa,0.205,0.09077367813776258,719.9936242614012,948.5573274889026,800,1150,1750,2400,3300,3300,3850,3850,179.4873587573142,199.52737646992964,0.055,0.055,0.04,150,90,0.016251723898693518
625_f1_p_uw,0.205,0.0922488426129517,270.00553416168214,358.1429922250727,800,1150,1750,2400,3300,3300,3850,3850,179.97782931852387,181.2653987191669,0.055,0.055,0.04,150,90,0.018789591068327678
626_m1_k_iy,0.205,0.10111284497021575,239.0602046163092,281.6034973811377,800,1150,1750,2400,3300,3300,3850,3850,110.39558759266878,112.86561809857811,0.055,0.055,0.04,150,90,0.014950904862997463
627_m1_p_ah,0.205,0.15291423971876014,574.9505701602037,640.9159028413746,800,1150,1750,2400,3300,3300,3850,3850,101.65544068580222,113.94182744457311,0.055,0.055,0.04,150,90,0
628_m2_t_iy,0.205,0.10044873466681625,241.9636965941035,258.8215039749591,800,1150,1750,2400,3300,3300,3850,3850,110.00871023071463,107.29759067471832,0.055,0.055,0.04,150,90,0.03218875560319126
629_m2_k_aa,0.205,0.09204911367715969,638.8624376504131,720.5476225938079,800,1150,1750,2400,3300,3300,3850,3850,77.95080754404341,122.33030645383579,0.055,0.055,0.04,150,90,0
630_m2_k_ow,0.205,0.07895114486748024,308.09778147400897,426.8869948510175,800,1150,1750,2400,3300,3300,3850,3850,99.04473285320063,112.50575244106969,0.055,0.055,0.04,150,90,0.010712440055756242
631_f1_p_uw,0.205,0.07600741073489316,329.8932961015321,344.7360091823451,800,1150,1750,2400,3300,3300,3850,3850,184.39838602738735,215.39650455443612,0.055,0.055,0.04,150,90,0.011348266757363324
632_m1_p_eh,0.205,0.12640362512482167,395.0381298723289,461.96243225375736,800,1150,1750,2400,3300,3300,3850,3850,101.50183128425155,108.18579576277772,0.055,0.055,0.04,150,90,0.023110937019318857
633_m1_k_uw,0.205,0.09155035234326096,307.8622560451717,287.9694484527972,800,1150,1750,2400,3300,3300,3850,3850,97.00829902604734,116.09533264168388,0.055,0.055,0.04,150,90,0.054177861512944916
